time,x,y,z
1597985897.0,154,5,186
1597985898.0,164,0,64
1597985899.0,135,1,70
1597985900.0,144,3,118
1597985901.0,649,8,78
1597985902.0,671,9,20
1597985903.0,654,15,139
1597985904.0,661,0,86
1597985905.0,674,9,68
1597985906.0,669,16,196
1597985907.0,676,2,177
1597985908.0,660,13,76
1597985909.0,669,13,24
1597985910.0,672,19,76
1597985911.0,653,3,140
1597985912.0,672,2,179
1597985913.0,654,16,121
1597985914.0,672,8,102
1597985915.0,674,0,170
1597985916.0,671,11,63
1597985917.0,677,7,106
1597985918.0,650,13,99
1597985919.0,677,17,11
1597985920.0,654,1,132
1597985921.0,668,4,172
1597985922.0,685,17,124
1597985923.0,688,0,191
1597985924.0,674,2,183
1597985925.0,697,14,2
1597985926.0,683,17,185
1597985927.0,691,8,90
1597985928.0,669,14,84
1597985929.0,668,3,183
1597985930.0,695,18,127
1597985931.0,687,13,96
1597985932.0,693,18,62
1597985933.0,669,4,132
1597985934.0,691,5,65
1597985935.0,687,4,97
1597985936.0,672,19,88
1597985937.0,671,15,110
1597985938.0,673,15,123
1597985939.0,688,7,54
1597985940.0,696,1,12
1597985941.0,209,1,85
1597985942.0,229,0,60
1597985943.0,210,0,124
1597985944.0,238,17,159
1597985945.0,224,3,107
1597985946.0,217,8,80
1597985947.0,213,5,97
1597985948.0,212,2,7
1597985949.0,215,0,51
1597985950.0,227,15,76
1597985951.0,218,19,81
1597985952.0,221,12,134
1597985953.0,229,12,123
1597985954.0,232,7,32
1597985955.0,236,19,129
1597985956.0,236,18,94
1597985957.0,229,8,173
1597985958.0,233,17,167
1597985959.0,238,0,81
1597985960.0,220,12,190
1597985961.0,396,6,28
1597985962.0,424,12,44
1597985963.0,401,1,92
1597985964.0,405,12,92
1597985965.0,397,11,139
1597985966.0,398,1,46
1597985967.0,399,12,148
1597985968.0,401,10,116
1597985969.0,411,12,37
1597985970.0,405,2,18
1597985971.0,425,14,104
1597985972.0,410,5,111
1597985973.0,421,15,39
1597985974.0,412,17,160
1597985975.0,418,11,36
1597985976.0,423,8,64
1597985977.0,423,0,50
1597985978.0,419,2,16
1597985979.0,403,16,183
1597985980.0,408,5,41
1597985981.0,215,18,109
1597985982.0,238,10,24
1597985983.0,231,9,33
1597985984.0,228,7,176
1597985985.0,240,8,177
1597985986.0,220,7,180
1597985987.0,235,10,52
1597985988.0,221,6,32
1597985989.0,218,5,70
1597985990.0,231,13,127
1597985991.0,243,2,46
1597985992.0,230,19,138
1597985993.0,217,2,177
1597985994.0,239,11,18
1597985995.0,243,5,149
1597985996.0,225,11,28
1597985997.0,229,1,4
1597985998.0,223,0,191
1597985999.0,222,9,138
1597986000.0,225,10,126
1597986001.0,543,3,175
1597986002.0,543,2,49
1597986003.0,564,0,36
1597986004.0,552,11,78
1597986005.0,544,19,170
1597986006.0,562,16,13
1597986007.0,571,12,110
1597986008.0,561,7,112
1597986009.0,564,1,83
1597986010.0,561,14,58
1597986011.0,571,14,31
1597986012.0,570,10,171
1597986013.0,570,2,197
1597986014.0,544,5,171
1597986015.0,572,8,8
1597986016.0,568,17,93
1597986017.0,564,17,189
1597986018.0,564,8,77
1597986019.0,546,7,153
1597986020.0,561,5,28
1597986021.0,365,12,151
1597986022.0,391,4,105
1597986023.0,379,13,40
1597986024.0,394,12,109
1597986025.0,381,3,44
1597986026.0,380,16,26
1597986027.0,379,12,107
1597986028.0,387,10,108
1597986029.0,365,8,34
1597986030.0,389,16,173
1597986031.0,377,13,77
1597986032.0,390,16,114
1597986033.0,369,6,14
1597986034.0,380,11,27
1597986035.0,380,19,107
1597986036.0,392,5,144
1597986037.0,378,12,91
1597986038.0,381,13,89
1597986039.0,377,9,147
1597986040.0,377,9,63
1597986041.0,322,6,112
1597986042.0,347,12,45
1597986043.0,344,3,148
1597986044.0,340,18,165
1597986045.0,326,0,194
1597986046.0,348,17,38
1597986047.0,330,1,168
1597986048.0,327,2,188
1597986049.0,334,15,197
1597986050.0,335,0,152
1597986051.0,337,4,33
1597986052.0,333,3,42
1597986053.0,348,10,175
1597986054.0,336,5,178
1597986055.0,325,2,43
1597986056.0,325,14,111
1597986057.0,332,2,43
1597986058.0,325,2,164
1597986059.0,339,2,72
1597986060.0,331,5,192
1597986061.0,234,9,76
1597986062.0,246,7,120
1597986063.0,236,12,66
1597986064.0,243,0,85
1597986065.0,236,17,57
1597986066.0,255,7,71
1597986067.0,255,15,49
1597986068.0,251,9,184
1597986069.0,237,1,101
1597986070.0,238,9,9
1597986071.0,247,15,50
1597986072.0,254,16,95
1597986073.0,235,19,76
1597986074.0,253,13,87
1597986075.0,235,5,79
1597986076.0,242,5,190
1597986077.0,257,10,113
1597986078.0,239,16,77
1597986079.0,239,5,43
1597986080.0,247,14,17
1597986081.0,648,13,95
1597986082.0,657,16,42
1597986083.0,668,15,51
1597986084.0,673,14,109
1597986085.0,672,11,179
1597986086.0,674,16,8
1597986087.0,673,9,126
1597986088.0,676,1,73
1597986089.0,653,6,64
1597986090.0,675,10,60
1597986091.0,664,5,177
1597986092.0,673,16,21
1597986093.0,657,9,111
1597986094.0,654,1,82
1597986095.0,666,1,61
1597986096.0,654,14,62
1597986097.0,670,16,117
1597986098.0,673,18,125
1597986099.0,673,15,44
1597986100.0,673,8,92
1597986101.0,83,17,187
1597986102.0,88,12,126
1597986103.0,106,9,4
1597986104.0,101,14,130
1597986105.0,108,5,53
1597986106.0,85,13,192
1597986107.0,97,12,196
1597986108.0,104,4,91
1597986109.0,96,7,113
1597986110.0,94,1,159
1597986111.0,91,1,122
1597986112.0,100,3,39
1597986113.0,103,11,150
1597986114.0,101,7,141
1597986115.0,90,5,119
1597986116.0,99,7,136
1597986117.0,86,14,113
1597986118.0,111,16,43
1597986119.0,89,10,45
1597986120.0,91,2,3
1597986121.0,326,7,15
1597986122.0,351,0,126
1597986123.0,348,0,192
1597986124.0,347,16,128
1597986125.0,339,12,92
1597986126.0,343,11,133
1597986127.0,339,8,95
1597986128.0,344,15,156
1597986129.0,335,6,63
1597986130.0,339,16,128
1597986131.0,329,11,152
1597986132.0,343,14,199
1597986133.0,352,14,75
1597986134.0,352,0,144
1597986135.0,347,4,106
1597986136.0,346,10,12
1597986137.0,335,2,28
1597986138.0,355,10,152
1597986139.0,343,12,135
1597986140.0,333,14,128
1597986141.0,87,13,165
1597986142.0,110,14,106
1597986143.0,96,14,99
1597986144.0,93,7,97
1597986145.0,107,16,184
1597986146.0,96,19,188
1597986147.0,101,17,160
1597986148.0,116,19,147
1597986149.0,94,10,110
1597986150.0,111,1,162
1597986151.0,97,0,111
1597986152.0,88,0,192
1597986153.0,90,6,7
1597986154.0,115,10,65
1597986155.0,96,14,192
1597986156.0,96,0,196
1597986157.0,101,9,37
1597986158.0,111,16,143
1597986159.0,95,0,148
1597986160.0,115,2,79
1597986161.0,401,13,22
1597986162.0,414,2,30
1597986163.0,410,5,182
1597986164.0,405,4,146
1597986165.0,428,16,140
1597986166.0,402,1,193
1597986167.0,412,15,51
1597986168.0,428,19,137
1597986169.0,420,8,93
1597986170.0,412,0,69
1597986171.0,418,14,89
1597986172.0,411,18,157
1597986173.0,401,18,169
1597986174.0,430,8,85
1597986175.0,418,7,166
1597986176.0,419,5,160
1597986177.0,425,0,189
1597986178.0,406,18,110
1597986179.0,404,15,4
1597986180.0,407,5,179
1597986181.0,174,8,21
1597986182.0,201,10,178
1597986183.0,192,14,86
1597986184.0,200,16,56
1597986185.0,178,7,182
1597986186.0,184,2,24
1597986187.0,180,19,70
1597986188.0,177,7,63
1597986189.0,182,4,172
1597986190.0,189,5,182
1597986191.0,193,5,62
1597986192.0,179,10,106
1597986193.0,176,6,21
1597986194.0,191,9,60
1597986195.0,197,19,21
1597986196.0,198,15,2
1597986197.0,196,5,155
1597986198.0,177,16,157
1597986199.0,190,17,62
1597986200.0,195,9,125
1597986201.0,567,17,115
1597986202.0,587,6,137
1597986203.0,588,18,140
1597986204.0,592,19,65
1597986205.0,583,15,123
1597986206.0,587,8,37
1597986207.0,584,18,162
1597986208.0,571,3,115
1597986209.0,583,16,1
1597986210.0,580,17,118
1597986211.0,589,5,139
1597986212.0,570,5,28
1597986213.0,590,8,192
1597986214.0,575,12,187
1597986215.0,576,19,147
1597986216.0,593,7,52
1597986217.0,569,16,7
1597986218.0,573,8,1
1597986219.0,582,18,95
1597986220.0,582,18,184
1597986221.0,61,15,117
1597986222.0,81,11,183
1597986223.0,82,0,116
1597986224.0,73,15,94
1597986225.0,63,15,86
1597986226.0,67,13,45
1597986227.0,85,8,10
1597986228.0,72,10,40
1597986229.0,68,19,95
1597986230.0,79,14,40
1597986231.0,69,5,70
1597986232.0,84,19,150
1597986233.0,90,3,42
1597986234.0,85,12,72
1597986235.0,78,11,48
1597986236.0,61,8,52
1597986237.0,79,13,134
1597986238.0,79,8,166
1597986239.0,89,6,159
1597986240.0,80,10,2
1597986241.0,237,2,25
1597986242.0,250,8,46
1597986243.0,239,3,114
1597986244.0,251,7,44
1597986245.0,250,1,92
1597986246.0,243,19,162
1597986247.0,254,18,88
1597986248.0,262,13,17
1597986249.0,243,5,3
1597986250.0,247,11,99
1597986251.0,265,9,130
1597986252.0,252,5,140
1597986253.0,264,4,135
1597986254.0,258,19,57
1597986255.0,248,8,42
1597986256.0,242,0,141
1597986257.0,243,17,191
1597986258.0,237,9,177
1597986259.0,246,7,168
1597986260.0,244,4,150
1597986261.0,658,14,194
1597986262.0,687,7,0
1597986263.0,663,0,148
1597986264.0,667,16,118
1597986265.0,677,4,64
1597986266.0,678,16,191
1597986267.0,677,13,93
1597986268.0,660,12,166
1597986269.0,662,6,88
1597986270.0,686,9,78
1597986271.0,677,8,116
1597986272.0,665,1,109
1597986273.0,668,1,4
1597986274.0,682,4,149
1597986275.0,681,7,186
1597986276.0,682,18,180
1597986277.0,673,12,194
1597986278.0,687,8,7
1597986279.0,681,3,180
1597986280.0,675,8,180
1597986281.0,89,1,129
1597986282.0,103,17,33
1597986283.0,103,9,92
1597986284.0,91,3,190
1597986285.0,91,11,14
1597986286.0,114,13,51
1597986287.0,103,19,94
1597986288.0,109,13,108
1597986289.0,90,4,56
1597986290.0,98,11,29
1597986291.0,101,7,67
1597986292.0,103,0,118
1597986293.0,89,3,43
1597986294.0,99,11,13
1597986295.0,108,0,191
1597986296.0,104,0,91
1597986297.0,112,15,22
1597986298.0,117,15,145
1597986299.0,96,19,161
1597986300.0,89,8,85
1597986301.0,652,11,165
1597986302.0,671,17,165
1597986303.0,660,4,165
1597986304.0,663,19,110
1597986305.0,654,7,44
1597986306.0,671,17,137
1597986307.0,663,13,25
1597986308.0,676,1,83
1597986309.0,670,4,98
1597986310.0,678,1,57
1597986311.0,677,2,78
1597986312.0,662,2,9
1597986313.0,675,0,25
1597986314.0,665,5,85
1597986315.0,671,19,69
1597986316.0,656,6,89
1597986317.0,661,14,17
1597986318.0,674,16,162
1597986319.0,666,11,171
1597986320.0,674,15,178
1597986321.0,18,1,192
1597986322.0,31,19,27
1597986323.0,43,12,159
1597986324.0,25,7,142
1597986325.0,44,14,149
1597986326.0,44,14,5
1597986327.0,36,16,52
1597986328.0,25,13,169
1597986329.0,34,1,71
1597986330.0,18,10,97
1597986331.0,41,11,79
1597986332.0,33,4,150
1597986333.0,37,7,5
1597986334.0,28,15,42
1597986335.0,18,3,159
1597986336.0,21,8,49
1597986337.0,32,8,86
1597986338.0,24,11,77
1597986339.0,31,3,59
1597986340.0,44,14,45
1597986341.0,651,16,119
1597986342.0,674,18,21
1597986343.0,655,4,176
1597986344.0,675,10,114
1597986345.0,665,3,87
1597986346.0,680,11,107
1597986347.0,666,1,79
1597986348.0,673,15,138
1597986349.0,672,12,66
1597986350.0,666,3,194
1597986351.0,652,19,181
1597986352.0,659,15,70
1597986353.0,672,2,199
1597986354.0,664,7,163
1597986355.0,679,10,151
1597986356.0,670,1,5
1597986357.0,674,2,138
1597986358.0,655,3,21
1597986359.0,661,12,118
1597986360.0,653,12,13
1597986361.0,535,1,186
1597986362.0,541,0,154
1597986363.0,564,15,9
1597986364.0,543,6,52
1597986365.0,563,5,125
1597986366.0,544,14,34
1597986367.0,542,14,68
1597986368.0,555,7,190
1597986369.0,544,19,27
1597986370.0,550,12,131
1597986371.0,540,7,80
1597986372.0,563,1,195
1597986373.0,551,18,105
1597986374.0,546,6,186
1597986375.0,544,16,13
1597986376.0,542,17,1
1597986377.0,544,3,9
1597986378.0,547,10,178
1597986379.0,546,18,83
1597986380.0,545,15,98
1597986381.0,223,16,189
1597986382.0,241,16,75
1597986383.0,234,16,64
1597986384.0,250,8,111
1597986385.0,229,19,115
1597986386.0,250,2,166
1597986387.0,239,0,32
1597986388.0,236,17,94
1597986389.0,223,9,6
1597986390.0,247,5,53
1597986391.0,238,11,145
1597986392.0,235,9,21
1597986393.0,231,14,123
1597986394.0,232,17,44
1597986395.0,243,6,82
1597986396.0,236,2,160
1597986397.0,232,18,184
1597986398.0,243,11,111
1597986399.0,249,5,20
1597986400.0,225,10,97
1597986401.0,484,1,94
1597986402.0,499,8,150
1597986403.0,510,0,92
1597986404.0,497,15,147
1597986405.0,512,17,125
1597986406.0,494,0,66
1597986407.0,503,14,134
1597986408.0,502,10,72
1597986409.0,508,12,163
1597986410.0,510,8,111
1597986411.0,500,15,53
1597986412.0,497,16,144
1597986413.0,503,1,6
1597986414.0,499,2,17
1597986415.0,493,5,60
1597986416.0,513,14,140
1597986417.0,509,7,12
1597986418.0,491,4,120
1597986419.0,501,5,146
1597986420.0,494,0,74
1597986421.0,518,11,23
1597986422.0,538,8,109
1597986423.0,535,9,142
1597986424.0,547,17,162
1597986425.0,538,7,31
1597986426.0,524,8,51
1597986427.0,534,9,85
1597986428.0,527,2,108
1597986429.0,537,0,102
1597986430.0,519,10,77
1597986431.0,543,2,198
1597986432.0,530,12,180
1597986433.0,545,3,66
1597986434.0,530,10,115
1597986435.0,523,17,11
1597986436.0,539,3,95
1597986437.0,518,0,192
1597986438.0,520,11,97
1597986439.0,533,19,192
1597986440.0,527,12,77
1597986441.0,491,14,40
1597986442.0,507,11,5
1597986443.0,497,9,79
1597986444.0,504,9,76
1597986445.0,512,6,75
1597986446.0,493,0,125
1597986447.0,518,9,30
1597986448.0,505,11,83
1597986449.0,495,6,43
1597986450.0,520,10,127
1597986451.0,499,17,118
1597986452.0,504,4,5
1597986453.0,492,7,90
1597986454.0,512,3,143
1597986455.0,505,4,97
1597986456.0,509,15,46
1597986457.0,504,17,112
1597986458.0,491,5,191
1597986459.0,504,11,4
1597986460.0,505,14,29
1597986461.0,215,3,21
1597986462.0,217,12,5
1597986463.0,233,0,181
1597986464.0,239,0,81
1597986465.0,229,9,148
1597986466.0,216,4,33
1597986467.0,244,16,18
1597986468.0,230,19,160
1597986469.0,243,13,45
1597986470.0,224,6,191
1597986471.0,218,11,107
1597986472.0,216,9,19
1597986473.0,223,4,127
1597986474.0,229,12,51
1597986475.0,241,5,138
1597986476.0,240,2,180
1597986477.0,217,2,80
1597986478.0,233,9,60
1597986479.0,224,16,23
1597986480.0,236,2,160
1597986481.0,606,12,144
1597986482.0,621,4,32
1597986483.0,619,19,34
1597986484.0,633,18,115
1597986485.0,635,15,140
1597986486.0,626,0,24
1597986487.0,618,3,164
1597986488.0,608,7,53
1597986489.0,609,6,126
1597986490.0,609,12,45
1597986491.0,623,2,7
1597986492.0,632,14,34
1597986493.0,619,10,127
1597986494.0,628,5,124
1597986495.0,611,11,144
1597986496.0,615,6,115
1597986497.0,618,11,89
1597986498.0,632,0,76
1597986499.0,610,8,155
1597986500.0,632,15,183
1597986501.0,530,13,174
1597986502.0,545,10,132
1597986503.0,540,15,75
1597986504.0,554,10,102
1597986505.0,543,15,51
1597986506.0,531,6,189
1597986507.0,551,12,100
1597986508.0,545,17,129
1597986509.0,541,16,74
1597986510.0,559,7,152
1597986511.0,551,18,96
1597986512.0,553,1,153
1597986513.0,553,11,173
1597986514.0,532,18,186
1597986515.0,533,16,59
1597986516.0,554,9,24
1597986517.0,533,17,192
1597986518.0,552,2,161
1597986519.0,558,7,94
1597986520.0,544,15,115
1597986521.0,521,9,157
1597986522.0,544,5,38
1597986523.0,532,12,85
1597986524.0,536,8,152
1597986525.0,537,3,112
1597986526.0,531,4,154
1597986527.0,529,7,94
1597986528.0,530,13,161
1597986529.0,547,4,159
1597986530.0,546,11,177
1597986531.0,521,6,181
1597986532.0,522,11,175
1597986533.0,547,17,102
1597986534.0,542,0,24
1597986535.0,530,8,21
1597986536.0,530,5,138
1597986537.0,539,1,155
1597986538.0,539,12,12
1597986539.0,537,8,199
1597986540.0,532,12,148
1597986541.0,563,6,167
1597986542.0,589,6,160
1597986543.0,583,9,185
1597986544.0,576,7,122
1597986545.0,590,0,117
1597986546.0,584,6,64
1597986547.0,570,11,119
1597986548.0,577,3,7
1597986549.0,572,15,56
1597986550.0,575,7,182
1597986551.0,575,18,113
1597986552.0,578,10,134
1597986553.0,588,10,20
1597986554.0,589,15,170
1597986555.0,569,1,140
1597986556.0,591,13,105
1597986557.0,566,17,92
1597986558.0,569,11,96
1597986559.0,585,14,174
1597986560.0,588,12,199
1597986561.0,17,12,169
1597986562.0,40,1,72
1597986563.0,32,7,71
1597986564.0,46,9,10
1597986565.0,42,6,114
1597986566.0,38,10,195
1597986567.0,32,14,108
1597986568.0,31,15,194
1597986569.0,33,14,141
1597986570.0,24,13,123
1597986571.0,35,11,140
1597986572.0,25,7,20
1597986573.0,26,5,73
1597986574.0,36,2,84
1597986575.0,41,8,22
1597986576.0,31,19,166
1597986577.0,43,12,131
1597986578.0,45,13,134
1597986579.0,45,3,23
1597986580.0,40,15,122
1597986581.0,435,10,84
1597986582.0,458,13,49
1597986583.0,450,19,60
1597986584.0,443,16,68
1597986585.0,438,11,123
1597986586.0,459,12,197
1597986587.0,453,6,123
1597986588.0,450,17,151
1597986589.0,461,10,174
1597986590.0,445,6,63
1597986591.0,444,6,199
1597986592.0,454,19,102
1597986593.0,461,14,147
1597986594.0,463,5,191
1597986595.0,443,9,164
1597986596.0,455,16,173
1597986597.0,451,18,32
1597986598.0,443,2,141
1597986599.0,459,19,93
1597986600.0,446,2,98
1597986601.0,194,2,147
1597986602.0,194,9,136
1597986603.0,195,9,63
1597986604.0,195,0,146
1597986605.0,206,19,96
1597986606.0,223,19,26
1597986607.0,204,10,106
1597986608.0,221,4,39
1597986609.0,220,3,41
1597986610.0,199,6,176
1597986611.0,216,15,42
1597986612.0,221,19,179
1597986613.0,212,15,177
1597986614.0,220,12,41
1597986615.0,200,12,163
1597986616.0,205,6,54
1597986617.0,221,16,172
1597986618.0,217,17,57
1597986619.0,213,3,19
1597986620.0,207,16,159
1597986621.0,615,2,71
1597986622.0,629,16,174
1597986623.0,624,15,56
1597986624.0,643,8,72
1597986625.0,640,15,53
1597986626.0,639,9,3
1597986627.0,618,7,165
1597986628.0,621,10,153
1597986629.0,629,9,49
1597986630.0,635,16,125
1597986631.0,623,18,135
1597986632.0,623,5,189
1597986633.0,639,15,91
1597986634.0,619,10,136
1597986635.0,625,2,161
1597986636.0,643,19,48
1597986637.0,641,0,173
1597986638.0,620,12,101
1597986639.0,627,1,122
1597986640.0,634,17,18
1597986641.0,73,11,89
1597986642.0,99,9,45
1597986643.0,78,3,130
1597986644.0,81,16,159
1597986645.0,93,13,36
1597986646.0,89,3,172
1597986647.0,95,8,75
1597986648.0,97,2,185
1597986649.0,91,19,138
1597986650.0,79,4,156
1597986651.0,90,2,90
1597986652.0,85,16,149
1597986653.0,80,11,167
1597986654.0,82,14,83
1597986655.0,76,4,145
1597986656.0,100,12,137
1597986657.0,79,5,161
1597986658.0,102,7,7
1597986659.0,92,17,198
1597986660.0,90,11,91
1597986661.0,284,13,1
1597986662.0,305,12,32
1597986663.0,297,3,51
1597986664.0,313,3,120
1597986665.0,297,8,47
1597986666.0,305,15,182
1597986667.0,313,6,137
1597986668.0,290,10,136
1597986669.0,290,2,166
1597986670.0,300,18,1
1597986671.0,286,17,9
1597986672.0,299,5,11
1597986673.0,301,15,134
1597986674.0,300,3,95
1597986675.0,300,10,4
1597986676.0,302,3,88
1597986677.0,310,7,69
1597986678.0,290,17,68
1597986679.0,287,12,152
1597986680.0,306,17,137
1597986681.0,362,13,61
1597986682.0,379,15,95
1597986683.0,384,0,159
1597986684.0,369,15,68
1597986685.0,381,8,35
1597986686.0,364,1,171
1597986687.0,373,17,75
1597986688.0,391,6,81
1597986689.0,389,0,74
1597986690.0,383,19,177
1597986691.0,376,0,104
1597986692.0,367,15,76
1597986693.0,368,13,102
1597986694.0,378,11,60
1597986695.0,388,13,21
1597986696.0,372,2,113
1597986697.0,387,19,87
1597986698.0,378,16,62
1597986699.0,382,0,119
1597986700.0,363,18,108
1597986701.0,463,14,2
1597986702.0,489,11,4
1597986703.0,470,8,81
1597986704.0,472,11,130
1597986705.0,463,16,92
1597986706.0,468,14,42
1597986707.0,466,7,65
1597986708.0,479,15,153
1597986709.0,489,7,140
1597986710.0,468,19,88
1597986711.0,481,2,191
1597986712.0,466,5,48
1597986713.0,484,7,113
1597986714.0,472,10,52
1597986715.0,485,7,152
1597986716.0,491,12,32
1597986717.0,483,19,6
1597986718.0,469,17,179
1597986719.0,484,0,6
1597986720.0,490,3,40
1597986721.0,462,12,198
1597986722.0,470,6,52
1597986723.0,467,0,189
1597986724.0,470,17,91
1597986725.0,488,10,121
1597986726.0,467,8,75
1597986727.0,487,16,150
1597986728.0,470,4,53
1597986729.0,466,9,162
1597986730.0,468,12,99
1597986731.0,476,1,25
1597986732.0,478,6,15
1597986733.0,474,10,65
1597986734.0,477,3,37
1597986735.0,465,9,196
1597986736.0,469,12,96
1597986737.0,490,12,43
1597986738.0,463,0,85
1597986739.0,475,2,178
1597986740.0,468,9,80
1597986741.0,139,5,177
1597986742.0,140,4,104
1597986743.0,160,11,4
1597986744.0,153,17,44
1597986745.0,150,6,108
1597986746.0,140,2,9
1597986747.0,161,8,82
1597986748.0,166,8,3
1597986749.0,165,13,177
1597986750.0,152,9,96
1597986751.0,160,14,49
1597986752.0,154,2,143
1597986753.0,147,18,70
1597986754.0,162,0,80
1597986755.0,163,16,33
1597986756.0,165,17,6
1597986757.0,140,4,7
1597986758.0,140,0,7
1597986759.0,148,11,68
1597986760.0,160,6,50
1597986761.0,153,0,37
1597986762.0,168,15,7
1597986763.0,163,3,175
1597986764.0,160,5,164
1597986765.0,178,16,36
1597986766.0,165,4,186
1597986767.0,164,12,175
1597986768.0,169,13,112
1597986769.0,160,11,168
1597986770.0,164,10,71
1597986771.0,178,2,97
1597986772.0,158,11,149
1597986773.0,171,1,23
1597986774.0,164,10,119
1597986775.0,158,11,56
1597986776.0,165,18,17
1597986777.0,162,0,60
1597986778.0,154,7,37
1597986779.0,158,18,89
1597986780.0,166,15,124
1597986781.0,296,12,85
1597986782.0,298,8,98
1597986783.0,299,14,103
1597986784.0,302,14,195
1597986785.0,299,1,121
1597986786.0,303,1,13
1597986787.0,316,12,132
1597986788.0,315,10,28
1597986789.0,306,17,173
1597986790.0,315,10,101
1597986791.0,301,15,194
1597986792.0,323,2,33
1597986793.0,308,9,78
1597986794.0,324,19,196
1597986795.0,324,2,152
1597986796.0,317,4,82
1597986797.0,305,6,187
1597986798.0,311,0,59
1597986799.0,315,11,70
1597986800.0,307,11,175
1597986801.0,568,10,158
1597986802.0,593,3,114
1597986803.0,576,17,136
1597986804.0,586,9,66
1597986805.0,595,0,141
1597986806.0,591,19,141
1597986807.0,581,4,143
1597986808.0,595,10,49
1597986809.0,587,10,195
1597986810.0,570,13,22
1597986811.0,587,14,129
1597986812.0,583,15,106
1597986813.0,594,9,22
1597986814.0,578,18,128
1597986815.0,571,10,155
1597986816.0,575,5,22
1597986817.0,570,8,107
1597986818.0,596,4,145
1597986819.0,574,15,1
1597986820.0,579,3,194
1597986821.0,346,1,22
1597986822.0,371,8,13
1597986823.0,370,0,36
1597986824.0,353,7,9
1597986825.0,358,0,86
1597986826.0,367,17,123
1597986827.0,363,3,117
1597986828.0,356,8,118
1597986829.0,347,17,118
1597986830.0,357,2,198
1597986831.0,367,19,88
1597986832.0,349,4,37
1597986833.0,362,1,51
1597986834.0,365,15,63
1597986835.0,362,14,101
1597986836.0,371,12,86
1597986837.0,374,12,169
1597986838.0,373,7,113
1597986839.0,352,19,126
1597986840.0,346,5,94
1597986841.0,568,11,10
1597986842.0,575,2,48
1597986843.0,569,4,112
1597986844.0,590,13,53
1597986845.0,571,10,196
1597986846.0,578,16,139
1597986847.0,573,14,20
1597986848.0,592,6,59
1597986849.0,583,3,177
1597986850.0,593,3,10
1597986851.0,576,0,128
1597986852.0,582,13,121
1597986853.0,575,8,125
1597986854.0,568,1,163
1597986855.0,588,5,153
1597986856.0,590,11,160
1597986857.0,578,1,182
1597986858.0,588,13,106
1597986859.0,585,15,175
1597986860.0,581,1,106
1597986861.0,160,19,152
1597986862.0,163,9,139
1597986863.0,177,4,154
1597986864.0,174,0,26
1597986865.0,172,19,136
1597986866.0,174,8,21
1597986867.0,170,4,61
1597986868.0,184,17,183
1597986869.0,182,0,120
1597986870.0,162,10,82
1597986871.0,167,10,114
1597986872.0,186,15,100
1597986873.0,189,7,184
1597986874.0,167,5,27
1597986875.0,188,2,85
1597986876.0,177,9,156
1597986877.0,183,18,154
1597986878.0,160,11,178
1597986879.0,185,13,140
1597986880.0,181,11,191
1597986881.0,469,14,196
1597986882.0,481,7,120
1597986883.0,485,15,172
1597986884.0,493,0,194
1597986885.0,492,13,52
1597986886.0,493,6,131
1597986887.0,481,8,159
1597986888.0,483,14,197
1597986889.0,472,9,141
1597986890.0,492,18,171
1597986891.0,490,11,180
1597986892.0,493,14,75
1597986893.0,485,19,175
1597986894.0,484,11,122
1597986895.0,483,0,134
1597986896.0,482,3,104
1597986897.0,498,0,98
1597986898.0,473,6,110
1597986899.0,475,14,175
1597986900.0,475,9,70
1597986901.0,18,3,38
1597986902.0,43,5,23
1597986903.0,36,6,91
1597986904.0,18,14,193
1597986905.0,27,0,135
1597986906.0,47,17,177
1597986907.0,26,14,80
1597986908.0,46,0,18
1597986909.0,38,10,43
1597986910.0,25,16,123
1597986911.0,19,2,23
1597986912.0,19,14,40
1597986913.0,23,14,118
1597986914.0,41,15,161
1597986915.0,23,12,11
1597986916.0,37,9,20
1597986917.0,25,12,48
1597986918.0,40,10,106
1597986919.0,21,6,182
1597986920.0,37,9,163
1597986921.0,74,0,179
1597986922.0,94,7,161
1597986923.0,103,9,8
1597986924.0,78,14,199
1597986925.0,93,0,126
1597986926.0,83,2,57
1597986927.0,75,8,106
1597986928.0,75,5,189
1597986929.0,76,0,17
1597986930.0,76,16,90
1597986931.0,75,2,169
1597986932.0,91,5,69
1597986933.0,100,3,104
1597986934.0,75,10,115
1597986935.0,74,18,3
1597986936.0,90,1,95
1597986937.0,98,2,35
1597986938.0,75,19,155
1597986939.0,80,0,193
1597986940.0,98,3,42
1597986941.0,467,9,130
1597986942.0,486,14,66
1597986943.0,477,15,144
1597986944.0,475,16,105
1597986945.0,491,0,8
1597986946.0,492,6,35
1597986947.0,493,11,48
1597986948.0,470,13,120
1597986949.0,489,15,165
1597986950.0,480,12,189
1597986951.0,487,13,168
1597986952.0,479,9,82
1597986953.0,469,0,186
1597986954.0,484,5,92
1597986955.0,489,3,63
1597986956.0,496,5,17
1597986957.0,476,18,139
1597986958.0,468,11,132
1597986959.0,467,1,73
1597986960.0,481,2,111
1597986961.0,554,17,11
1597986962.0,564,16,27
1597986963.0,564,12,58
1597986964.0,575,4,37
1597986965.0,579,15,184
1597986966.0,582,8,65
1597986967.0,562,18,87
1597986968.0,560,9,10
1597986969.0,568,9,63
1597986970.0,583,7,36
1597986971.0,561,6,126
1597986972.0,564,9,61
