time,x,y,z
1597976182.0,134,2,148
1597976183.0,128,5,92
1597976184.0,138,9,174
1597976185.0,126,17,160
1597976186.0,134,18,171
1597976187.0,127,1,198
1597976188.0,144,3,133
1597976189.0,145,14,60
1597976190.0,135,0,32
1597976191.0,143,0,90
1597976192.0,143,17,35
1597976193.0,153,10,188
1597976194.0,148,7,124
1597976195.0,146,5,56
1597976196.0,134,4,73
1597976197.0,143,11,77
1597976198.0,144,8,135
1597976199.0,145,9,195
1597976200.0,283,9,52
1597976201.0,310,15,192
1597976202.0,290,2,51
1597976203.0,284,13,2
1597976204.0,295,4,65
1597976205.0,295,6,171
1597976206.0,300,3,35
1597976207.0,299,10,192
1597976208.0,294,2,59
1597976209.0,295,0,0
1597976210.0,306,17,68
1597976211.0,289,5,7
1597976212.0,286,3,74
1597976213.0,312,9,21
1597976214.0,312,18,58
1597976215.0,284,1,5
1597976216.0,290,10,185
1597976217.0,312,7,137
1597976218.0,312,17,38
1597976219.0,304,13,38
1597976220.0,124,11,90
1597976221.0,142,6,20
1597976222.0,125,2,30
1597976223.0,126,19,54
1597976224.0,139,10,65
1597976225.0,130,17,28
1597976226.0,130,17,15
1597976227.0,149,12,158
1597976228.0,147,6,62
1597976229.0,147,4,2
1597976230.0,147,4,140
1597976231.0,138,7,123
1597976232.0,143,12,48
1597976233.0,129,15,88
1597976234.0,146,4,78
1597976235.0,128,8,148
1597976236.0,124,1,58
1597976237.0,133,6,183
1597976238.0,145,12,106
1597976239.0,137,18,89
1597976240.0,83,12,106
1597976241.0,107,8,58
1597976242.0,85,6,178
1597976243.0,109,1,32
1597976244.0,97,3,6
1597976245.0,97,3,89
1597976246.0,90,4,57
1597976247.0,89,17,108
1597976248.0,101,12,180
1597976249.0,94,13,197
1597976250.0,110,10,29
1597976251.0,93,7,160
1597976252.0,94,4,143
1597976253.0,87,8,143
1597976254.0,92,12,18
1597976255.0,96,18,148
1597976256.0,88,5,149
1597976257.0,84,17,25
1597976258.0,101,10,164
1597976259.0,83,5,100
1597976260.0,56,16,15
1597976261.0,66,10,188
1597976262.0,68,10,118
1597976263.0,82,19,143
1597976264.0,75,17,73
1597976265.0,85,15,121
1597976266.0,63,8,98
1597976267.0,71,6,105
1597976268.0,71,4,81
1597976269.0,71,17,100
1597976270.0,81,9,107
1597976271.0,82,4,154
1597976272.0,61,1,182
1597976273.0,56,8,146
1597976274.0,75,10,199
1597976275.0,74,11,113
1597976276.0,65,11,30
1597976277.0,80,16,83
1597976278.0,61,3,2
1597976279.0,74,19,125
1597976280.0,408,12,172
1597976281.0,433,4,128
1597976282.0,429,8,128
1597976283.0,424,12,129
1597976284.0,408,5,192
1597976285.0,423,12,104
1597976286.0,410,8,141
1597976287.0,416,13,108
1597976288.0,424,13,178
1597976289.0,417,14,59
1597976290.0,420,14,142
1597976291.0,435,12,68
1597976292.0,417,16,47
1597976293.0,413,4,143
1597976294.0,431,13,176
1597976295.0,417,14,58
1597976296.0,437,8,79
1597976297.0,431,16,145
1597976298.0,427,17,20
1597976299.0,415,10,189
1597976300.0,298,8,87
1597976301.0,315,6,21
1597976302.0,314,5,177
1597976303.0,307,16,156
1597976304.0,314,4,15
1597976305.0,309,0,64
1597976306.0,306,4,1
1597976307.0,320,16,110
1597976308.0,311,14,179
1597976309.0,323,6,6
1597976310.0,320,16,76
1597976311.0,298,6,69
1597976312.0,313,10,64
1597976313.0,308,2,63
1597976314.0,303,18,8
1597976315.0,300,19,37
1597976316.0,301,6,149
1597976317.0,299,1,15
1597976318.0,318,1,137
1597976319.0,311,13,15
1597976320.0,379,1,58
1597976321.0,407,13,163
1597976322.0,395,1,36
1597976323.0,400,11,77
1597976324.0,397,16,44
1597976325.0,389,19,147
1597976326.0,391,3,158
1597976327.0,402,17,125
1597976328.0,405,18,188
1597976329.0,388,7,187
1597976330.0,386,5,75
1597976331.0,406,12,198
1597976332.0,403,8,104
1597976333.0,397,3,61
1597976334.0,390,13,10
1597976335.0,388,17,72
1597976336.0,401,12,87
1597976337.0,404,12,197
1597976338.0,401,18,161
1597976339.0,398,4,180
1597976340.0,529,16,183
1597976341.0,550,3,13
1597976342.0,529,5,117
1597976343.0,546,9,177
1597976344.0,548,6,123
1597976345.0,535,3,141
1597976346.0,531,9,11
1597976347.0,553,8,31
1597976348.0,556,8,169
1597976349.0,537,4,188
1597976350.0,551,19,170
1597976351.0,546,2,37
1597976352.0,544,19,98
1597976353.0,554,2,195
1597976354.0,553,2,140
1597976355.0,541,17,121
1597976356.0,555,9,18
1597976357.0,541,16,35
1597976358.0,538,12,186
1597976359.0,547,9,5
1597976360.0,257,3,193
1597976361.0,280,5,123
1597976362.0,280,18,21
1597976363.0,258,10,180
1597976364.0,263,19,85
1597976365.0,274,5,137
1597976366.0,260,16,113
1597976367.0,262,0,61
1597976368.0,258,6,47
1597976369.0,284,7,11
1597976370.0,270,2,77
1597976371.0,265,18,151
1597976372.0,261,19,35
1597976373.0,258,14,21
1597976374.0,276,5,186
1597976375.0,280,11,88
1597976376.0,261,8,108
1597976377.0,268,17,11
1597976378.0,277,3,174
1597976379.0,265,5,112
1597976380.0,135,10,132
1597976381.0,140,8,156
1597976382.0,144,18,119
1597976383.0,139,12,23
1597976384.0,154,15,55
1597976385.0,145,9,166
1597976386.0,158,18,99
1597976387.0,145,8,169
1597976388.0,152,1,100
1597976389.0,149,4,21
1597976390.0,154,17,66
1597976391.0,149,10,175
1597976392.0,139,19,114
1597976393.0,143,19,19
1597976394.0,158,17,196
1597976395.0,152,2,46
1597976396.0,140,8,23
1597976397.0,154,6,12
1597976398.0,148,8,122
1597976399.0,135,18,76
1597976400.0,181,18,176
1597976401.0,190,2,199
1597976402.0,185,5,138
1597976403.0,200,5,151
1597976404.0,183,10,11
1597976405.0,196,15,163
1597976406.0,196,1,194
1597976407.0,196,11,79
1597976408.0,193,13,46
1597976409.0,181,13,0
1597976410.0,210,12,113
1597976411.0,186,8,166
1597976412.0,201,11,182
1597976413.0,203,7,135
1597976414.0,203,2,114
1597976415.0,199,3,152
1597976416.0,206,0,15
1597976417.0,199,17,6
1597976418.0,207,17,102
1597976419.0,199,0,25
1597976420.0,459,1,181
1597976421.0,461,1,177
1597976422.0,477,14,133
1597976423.0,475,7,180
1597976424.0,460,2,193
1597976425.0,472,17,111
1597976426.0,465,13,27
1597976427.0,475,14,30
1597976428.0,483,0,106
1597976429.0,484,11,186
1597976430.0,481,12,158
1597976431.0,465,6,140
1597976432.0,478,12,104
1597976433.0,474,2,85
1597976434.0,471,17,143
1597976435.0,478,12,80
1597976436.0,463,18,146
1597976437.0,470,7,85
1597976438.0,483,11,176
1597976439.0,472,16,143
1597976440.0,264,12,62
1597976441.0,267,10,115
1597976442.0,281,1,152
1597976443.0,276,8,55
1597976444.0,290,15,104
1597976445.0,287,1,145
1597976446.0,284,7,124
1597976447.0,286,2,20
1597976448.0,285,7,140
1597976449.0,284,7,189
1597976450.0,281,18,123
1597976451.0,274,0,19
1597976452.0,267,15,15
1597976453.0,290,6,166
1597976454.0,274,1,153
1597976455.0,267,7,145
1597976456.0,281,16,156
1597976457.0,269,19,45
1597976458.0,273,11,181
1597976459.0,270,5,4
1597976460.0,506,1,126
1597976461.0,535,13,37
1597976462.0,519,19,43
1597976463.0,528,5,62
1597976464.0,506,11,173
1597976465.0,528,11,64
1597976466.0,530,9,166
1597976467.0,508,6,138
1597976468.0,514,9,148
1597976469.0,525,12,106
1597976470.0,508,8,13
1597976471.0,522,19,123
1597976472.0,516,0,54
1597976473.0,524,15,110
1597976474.0,523,15,105
1597976475.0,512,3,153
1597976476.0,533,19,162
1597976477.0,533,16,171
1597976478.0,518,2,188
1597976479.0,521,9,191
1597976480.0,562,6,55
1597976481.0,573,8,7
1597976482.0,590,1,15
1597976483.0,584,14,162
1597976484.0,569,12,163
1597976485.0,583,9,15
1597976486.0,574,12,68
1597976487.0,567,17,128
1597976488.0,586,1,104
1597976489.0,591,19,160
1597976490.0,579,3,174
1597976491.0,571,7,44
1597976492.0,563,16,138
1597976493.0,586,4,13
1597976494.0,563,9,160
1597976495.0,567,10,10
1597976496.0,563,10,49
1597976497.0,568,18,104
1597976498.0,582,10,75
1597976499.0,567,16,199
1597976500.0,315,11,176
1597976501.0,321,6,22
1597976502.0,335,17,11
1597976503.0,319,16,94
1597976504.0,339,6,19
1597976505.0,332,4,192
1597976506.0,342,8,103
1597976507.0,326,14,136
1597976508.0,315,8,179
1597976509.0,340,10,182
1597976510.0,320,11,110
1597976511.0,338,15,189
1597976512.0,323,19,88
1597976513.0,332,3,90
1597976514.0,332,17,53
1597976515.0,333,11,148
1597976516.0,335,2,183
1597976517.0,317,7,148
1597976518.0,322,4,0
1597976519.0,330,5,127
1597976520.0,228,17,77
1597976521.0,232,4,19
1597976522.0,240,17,23
1597976523.0,241,17,36
1597976524.0,252,0,168
1597976525.0,241,13,71
1597976526.0,234,16,164
1597976527.0,243,7,122
1597976528.0,232,15,193
1597976529.0,243,14,91
1597976530.0,228,19,99
1597976531.0,256,8,37
1597976532.0,248,5,56
1597976533.0,237,1,154
1597976534.0,247,5,118
1597976535.0,253,15,195
1597976536.0,255,16,34
1597976537.0,251,6,179
1597976538.0,248,6,77
1597976539.0,232,7,20
1597976540.0,547,18,74
1597976541.0,576,10,197
1597976542.0,552,1,187
1597976543.0,566,11,139
1597976544.0,560,16,157
1597976545.0,576,13,181
1597976546.0,559,7,127
1597976547.0,576,18,2
1597976548.0,557,17,86
1597976549.0,567,13,62
1597976550.0,549,2,95
1597976551.0,575,10,140
1597976552.0,570,19,44
1597976553.0,562,8,1
1597976554.0,559,2,155
1597976555.0,550,5,146
1597976556.0,568,5,172
1597976557.0,574,13,171
1597976558.0,554,13,144
1597976559.0,568,13,187
1597976560.0,139,6,169
1597976561.0,147,8,28
1597976562.0,157,8,48
1597976563.0,145,0,4
1597976564.0,144,13,152
1597976565.0,147,11,57
1597976566.0,153,8,4
1597976567.0,168,4,106
1597976568.0,158,15,80
1597976569.0,148,15,117
1597976570.0,167,2,85
1597976571.0,165,0,49
1597976572.0,142,16,41
1597976573.0,142,19,1
1597976574.0,149,13,2
1597976575.0,160,19,69
1597976576.0,167,9,114
1597976577.0,159,16,155
1597976578.0,147,9,184
1597976579.0,142,15,181
1597976580.0,588,18,23
1597976581.0,595,18,58
1597976582.0,617,17,26
1597976583.0,609,15,69
1597976584.0,596,4,166
1597976585.0,598,2,131
1597976586.0,600,10,158
1597976587.0,600,3,130
1597976588.0,610,4,43
1597976589.0,597,10,14
1597976590.0,603,18,34
1597976591.0,592,16,154
1597976592.0,609,4,13
1597976593.0,593,19,83
1597976594.0,605,3,180
1597976595.0,604,18,149
1597976596.0,609,2,91
1597976597.0,602,0,72
1597976598.0,597,13,183
1597976599.0,595,10,190
1597976600.0,512,0,119
1597976601.0,536,7,133
1597976602.0,538,6,99
1597976603.0,521,11,31
1597976604.0,512,13,186
1597976605.0,526,9,110
1597976606.0,538,4,57
1597976607.0,512,10,44
1597976608.0,514,11,133
1597976609.0,525,15,95
1597976610.0,517,0,119
1597976611.0,534,1,126
1597976612.0,539,0,37
1597976613.0,529,9,18
1597976614.0,516,2,140
1597976615.0,524,5,77
1597976616.0,523,8,91
1597976617.0,521,12,167
1597976618.0,527,3,190
1597976619.0,529,18,97
1597976620.0,390,8,70
1597976621.0,411,14,37
1597976622.0,407,1,77
1597976623.0,397,12,107
1597976624.0,399,4,45
1597976625.0,392,19,84
1597976626.0,418,3,116
1597976627.0,408,3,4
1597976628.0,404,3,129
1597976629.0,407,19,129
1597976630.0,406,12,184
1597976631.0,403,17,63
1597976632.0,406,7,24
1597976633.0,403,2,149
1597976634.0,408,19,27
1597976635.0,390,0,129
1597976636.0,390,17,10
1597976637.0,393,0,192
1597976638.0,402,19,62
1597976639.0,408,2,171
1597976640.0,143,1,147
1597976641.0,169,12,13
1597976642.0,151,14,122
1597976643.0,156,0,59
1597976644.0,151,19,54
1597976645.0,144,3,33
1597976646.0,157,17,58
1597976647.0,164,10,195
1597976648.0,143,17,109
1597976649.0,143,6,134
1597976650.0,157,13,32
1597976651.0,153,10,123
1597976652.0,164,15,48
1597976653.0,162,4,51
1597976654.0,149,19,132
1597976655.0,169,12,83
1597976656.0,151,12,136
1597976657.0,157,11,69
1597976658.0,156,6,11
1597976659.0,170,4,198
1597976660.0,525,4,175
1597976661.0,554,7,2
1597976662.0,536,17,180
1597976663.0,547,14,35
1597976664.0,532,16,153
1597976665.0,543,9,38
1597976666.0,529,6,199
1597976667.0,551,5,98
1597976668.0,542,15,141
1597976669.0,534,14,124
1597976670.0,529,15,68
1597976671.0,526,17,35
1597976672.0,542,2,143
1597976673.0,526,1,21
1597976674.0,552,17,68
1597976675.0,538,13,40
1597976676.0,546,2,132
1597976677.0,526,11,86
1597976678.0,540,16,121
1597976679.0,548,16,180
1597976680.0,25,10,153
1597976681.0,44,1,108
1597976682.0,33,17,195
1597976683.0,48,19,113
1597976684.0,31,2,35
1597976685.0,50,4,133
1597976686.0,45,1,39
1597976687.0,35,5,143
1597976688.0,43,10,21
1597976689.0,32,9,81
1597976690.0,54,17,171
1597976691.0,34,11,142
1597976692.0,37,19,61
1597976693.0,42,17,13
1597976694.0,49,4,59
1597976695.0,26,5,188
1597976696.0,36,15,177
1597976697.0,45,14,41
1597976698.0,46,2,95
1597976699.0,26,13,171
1597976700.0,571,14,118
1597976701.0,584,13,119
1597976702.0,584,17,56
1597976703.0,588,0,199
1597976704.0,580,1,96
1597976705.0,580,17,157
1597976706.0,592,14,161
1597976707.0,586,17,60
1597976708.0,581,1,157
1597976709.0,599,9,174
1597976710.0,580,5,96
1597976711.0,595,13,22
1597976712.0,588,8,53
1597976713.0,590,16,55
1597976714.0,572,1,73
1597976715.0,577,10,114
1597976716.0,587,4,158
1597976717.0,573,4,171
1597976718.0,591,7,32
1597976719.0,573,6,85
1597976720.0,652,3,65
1597976721.0,667,3,18
1597976722.0,674,11,119
1597976723.0,667,14,148
1597976724.0,652,9,62
1597976725.0,673,4,181
1597976726.0,678,12,151
1597976727.0,663,3,107
1597976728.0,667,5,160
1597976729.0,678,2,18
1597976730.0,652,14,126
1597976731.0,659,8,2
1597976732.0,671,15,23
1597976733.0,680,19,84
1597976734.0,671,7,174
1597976735.0,681,9,145
1597976736.0,676,7,162
1597976737.0,664,18,53
1597976738.0,665,11,24
1597976739.0,655,8,198
1597976740.0,173,16,188
1597976741.0,176,8,94
1597976742.0,200,15,117
1597976743.0,188,19,98
1597976744.0,177,3,35
1597976745.0,176,10,112
1597976746.0,174,13,151
1597976747.0,192,11,81
1597976748.0,196,12,77
1597976749.0,182,2,47
1597976750.0,198,0,193
1597976751.0,184,18,23
1597976752.0,179,10,74
1597976753.0,198,8,130
1597976754.0,176,3,115
1597976755.0,202,10,11
1597976756.0,196,5,69
1597976757.0,183,3,35
1597976758.0,173,5,195
1597976759.0,202,16,65
1597976760.0,148,18,81
1597976761.0,166,15,164
1597976762.0,157,19,62
1597976763.0,173,8,47
1597976764.0,169,3,167
1597976765.0,168,2,41
1597976766.0,174,19,23
1597976767.0,161,3,69
1597976768.0,152,1,117
1597976769.0,167,18,61
1597976770.0,163,16,45
1597976771.0,148,7,17
1597976772.0,154,3,51
1597976773.0,155,10,66
1597976774.0,174,12,89
1597976775.0,161,0,183
1597976776.0,159,16,78
1597976777.0,176,7,121
1597976778.0,153,16,57
1597976779.0,154,8,86
1597976780.0,509,5,88
1597976781.0,514,11,86
1597976782.0,514,3,174
1597976783.0,526,13,198
1597976784.0,512,6,167
1597976785.0,532,17,163
1597976786.0,519,4,125
1597976787.0,533,14,27
1597976788.0,519,18,8
1597976789.0,527,8,57
1597976790.0,535,18,173
1597976791.0,521,5,50
1597976792.0,516,13,15
1597976793.0,509,18,170
1597976794.0,509,14,118
1597976795.0,534,11,11
1597976796.0,519,14,24
1597976797.0,521,11,190
1597976798.0,525,15,192
1597976799.0,529,7,126
1597976800.0,576,0,47
1597976801.0,594,7,24
1597976802.0,580,12,170
1597976803.0,601,14,19
1597976804.0,598,19,191
1597976805.0,577,18,13
1597976806.0,578,19,134
1597976807.0,602,19,102
1597976808.0,599,18,112
1597976809.0,595,8,21
1597976810.0,589,5,71
1597976811.0,602,12,184
1597976812.0,603,0,84
1597976813.0,591,0,144
1597976814.0,585,18,149
1597976815.0,582,10,52
1597976816.0,577,0,81
1597976817.0,588,7,163
1597976818.0,605,5,33
1597976819.0,590,10,74
1597976820.0,648,9,112
1597976821.0,663,0,194
1597976822.0,651,7,175
1597976823.0,670,4,52
1597976824.0,649,4,160
1597976825.0,666,11,28
1597976826.0,654,6,77
1597976827.0,663,13,128
1597976828.0,672,10,10
1597976829.0,665,11,28
1597976830.0,668,8,46
1597976831.0,660,4,124
1597976832.0,648,19,87
1597976833.0,675,12,99
1597976834.0,669,19,141
1597976835.0,651,7,140
1597976836.0,663,5,158
1597976837.0,650,18,93
1597976838.0,675,19,94
1597976839.0,667,10,41
1597976840.0,674,16,69
1597976841.0,675,16,73
1597976842.0,702,17,77
1597976843.0,690,6,124
1597976844.0,676,10,165
1597976845.0,685,7,150
1597976846.0,679,9,34
1597976847.0,690,16,146
1597976848.0,683,5,145
1597976849.0,684,18,116
1597976850.0,675,16,116
1597976851.0,700,17,138
1597976852.0,674,11,40
1597976853.0,698,14,8
1597976854.0,697,8,130
1597976855.0,682,7,193
1597976856.0,688,7,112
1597976857.0,685,4,92
1597976858.0,701,10,75
1597976859.0,693,8,103
1597976860.0,474,19,119
1597976861.0,486,6,112
1597976862.0,496,7,162
1597976863.0,474,9,68
1597976864.0,488,3,9
1597976865.0,482,4,29
1597976866.0,478,8,196
1597976867.0,488,0,106
1597976868.0,498,1,164
1597976869.0,494,13,74
1597976870.0,484,1,77
1597976871.0,492,17,101
1597976872.0,496,6,190
1597976873.0,491,3,153
1597976874.0,497,12,171
1597976875.0,481,3,114
1597976876.0,491,4,93
1597976877.0,480,7,96
1597976878.0,499,16,139
1597976879.0,491,3,128
1597976880.0,352,15,87
1597976881.0,381,5,52
1597976882.0,380,4,155
1597976883.0,372,11,84
1597976884.0,372,10,51
1597976885.0,364,16,81
1597976886.0,370,13,174
1597976887.0,367,16,107
1597976888.0,373,12,194
1597976889.0,352,1,192
1597976890.0,354,9,31
1597976891.0,381,19,99
1597976892.0,380,0,8
1597976893.0,355,3,79
1597976894.0,375,13,16
1597976895.0,367,1,157
1597976896.0,366,5,66
1597976897.0,376,12,66
1597976898.0,380,8,6
1597976899.0,353,16,30
1597976900.0,235,17,71
1597976901.0,252,3,163
1597976902.0,259,17,56
1597976903.0,257,14,109
1597976904.0,263,9,176
1597976905.0,251,10,85
1597976906.0,255,16,113
1597976907.0,258,17,34
1597976908.0,252,16,0
1597976909.0,239,18,78
1597976910.0,255,5,89
1597976911.0,261,13,155
1597976912.0,239,13,106
1597976913.0,260,13,188
1597976914.0,237,2,9
1597976915.0,263,14,85
1597976916.0,257,16,23
1597976917.0,255,5,66
1597976918.0,258,5,79
1597976919.0,235,1,174
1597976920.0,346,5,32
1597976921.0,356,1,190
1597976922.0,351,5,125
1597976923.0,367,2,177
1597976924.0,358,11,127
1597976925.0,360,7,109
1597976926.0,357,16,120
1597976927.0,365,15,22
1597976928.0,354,0,78
1597976929.0,365,16,142
1597976930.0,372,9,69
1597976931.0,352,18,64
1597976932.0,356,0,39
1597976933.0,355,6,87
1597976934.0,368,2,118
1597976935.0,358,16,69
1597976936.0,349,14,185
1597976937.0,370,15,22
1597976938.0,354,15,37
1597976939.0,356,15,95
1597976940.0,579,0,151
1597976941.0,603,0,189
1597976942.0,602,14,179
1597976943.0,608,7,160
1597976944.0,594,5,178
1597976945.0,588,16,127
1597976946.0,590,15,29
1597976947.0,606,13,98
1597976948.0,608,13,123
1597976949.0,587,16,194
1597976950.0,604,0,124
1597976951.0,579,17,0
1597976952.0,598,12,182
1597976953.0,585,15,191
1597976954.0,606,5,131
1597976955.0,597,10,181
1597976956.0,597,7,107
1597976957.0,597,15,44
1597976958.0,593,16,6
1597976959.0,589,10,28
1597976960.0,228,17,173
1597976961.0,247,17,93
1597976962.0,248,2,155
1597976963.0,246,5,101
1597976964.0,255,12,23
1597976965.0,230,9,20
1597976966.0,255,14,165
1597976967.0,252,14,72
1597976968.0,251,0,91
1597976969.0,246,9,85
1597976970.0,238,3,1
1597976971.0,247,3,159
1597976972.0,240,1,149
1597976973.0,230,9,61
1597976974.0,245,13,190
1597976975.0,255,3,172
1597976976.0,256,19,28
1597976977.0,246,5,107
1597976978.0,238,3,125
1597976979.0,229,16,188
1597976980.0,271,1,131
1597976981.0,271,14,28
1597976982.0,271,9,21
1597976983.0,296,13,152
1597976984.0,291,8,10
1597976985.0,281,18,5
1597976986.0,277,5,194
1597976987.0,297,9,78
1597976988.0,293,17,187
1597976989.0,300,19,151
1597976990.0,299,11,67
1597976991.0,285,13,12
1597976992.0,283,5,175
1597976993.0,291,16,132
1597976994.0,277,8,197
1597976995.0,276,17,121
1597976996.0,284,11,120
1597976997.0,297,16,162
1597976998.0,285,4,62
1597976999.0,291,9,54
1597977000.0,282,14,182
1597977001.0,305,13,49
1597977002.0,298,7,195
1597977003.0,285,17,97
1597977004.0,307,3,194
1597977005.0,292,4,52
1597977006.0,301,16,45
1597977007.0,311,8,89
1597977008.0,286,5,143
1597977009.0,308,12,96
1597977010.0,282,12,87
1597977011.0,297,0,103
1597977012.0,282,17,7
1597977013.0,288,4,62
1597977014.0,295,18,86
1597977015.0,310,18,135
1597977016.0,307,8,16
1597977017.0,303,12,53
1597977018.0,294,5,63
1597977019.0,306,9,148
1597977020.0,548,10,104
1597977021.0,571,14,141
1597977022.0,568,10,38
1597977023.0,565,10,82
1597977024.0,556,10,48
1597977025.0,566,13,169
1597977026.0,564,12,33
1597977027.0,573,1,197
1597977028.0,564,17,159
1597977029.0,576,11,167
1597977030.0,573,11,34
1597977031.0,559,19,1
1597977032.0,565,3,114
1597977033.0,549,0,74
1597977034.0,576,7,198
1597977035.0,563,8,3
1597977036.0,564,12,190
1597977037.0,574,18,90
1597977038.0,577,17,126
1597977039.0,575,14,88
1597977040.0,590,6,34
1597977041.0,613,13,140
1597977042.0,611,10,152
1597977043.0,606,1,101
1597977044.0,614,6,116
1597977045.0,591,18,181
1597977046.0,592,14,68
1597977047.0,615,7,30
1597977048.0,599,12,10
1597977049.0,619,12,130
1597977050.0,613,1,171
1597977051.0,598,8,16
1597977052.0,598,4,22
1597977053.0,599,7,34
1597977054.0,613,12,136
1597977055.0,598,5,59
1597977056.0,600,17,179
1597977057.0,595,1,187
1597977058.0,616,2,0
1597977059.0,590,5,143
1597977060.0,63,1,156
1597977061.0,67,18,25
1597977062.0,70,0,120
1597977063.0,92,5,6
1597977064.0,68,17,110
1597977065.0,83,10,91
1597977066.0,85,9,80
1597977067.0,78,1,59
1597977068.0,77,12,107
1597977069.0,80,9,167
1597977070.0,71,8,35
1597977071.0,63,14,106
1597977072.0,85,7,151
1597977073.0,63,0,161
1597977074.0,72,9,19
1597977075.0,79,8,27
1597977076.0,88,13,93
1597977077.0,72,17,159
1597977078.0,80,16,16
1597977079.0,81,6,169
1597977080.0,438,3,144
1597977081.0,446,17,14
1597977082.0,445,14,165
1597977083.0,457,2,146
1597977084.0,459,2,116
1597977085.0,464,17,74
1597977086.0,445,5,48
1597977087.0,454,4,170
1597977088.0,462,11,124
1597977089.0,457,9,59
1597977090.0,462,7,178
1597977091.0,457,14,13
1597977092.0,452,6,1
1597977093.0,466,12,185
1597977094.0,466,6,64
1597977095.0,466,6,175
1597977096.0,441,17,19
1597977097.0,451,15,40
1597977098.0,463,17,158
1597977099.0,467,5,46
1597977100.0,577,0,185
1597977101.0,597,19,74
1597977102.0,594,8,199
1597977103.0,601,10,150
1597977104.0,592,18,52
1597977105.0,589,9,5
1597977106.0,593,7,119
1597977107.0,602,5,35
1597977108.0,599,18,172
1597977109.0,592,19,18
1597977110.0,588,14,12
1597977111.0,590,15,72
1597977112.0,590,1,186
1597977113.0,583,6,127
1597977114.0,587,10,84
1597977115.0,605,8,178
1597977116.0,602,10,8
1597977117.0,602,13,99
1597977118.0,591,17,163
1597977119.0,588,18,197
1597977120.0,591,11,195
1597977121.0,617,9,27
1597977122.0,618,13,80
1597977123.0,604,15,56
1597977124.0,596,0,9
1597977125.0,608,7,139
1597977126.0,607,4,74
1597977127.0,611,16,187
1597977128.0,591,4,9
1597977129.0,607,4,151
1597977130.0,596,15,2
1597977131.0,592,8,107
1597977132.0,602,8,198
1597977133.0,594,3,196
1597977134.0,599,6,142
1597977135.0,616,2,71
1597977136.0,603,12,12
1597977137.0,591,13,140
1597977138.0,613,2,133
1597977139.0,599,14,166
1597977140.0,221,8,150
1597977141.0,246,1,25
1597977142.0,231,3,135
1597977143.0,237,4,28
1597977144.0,235,13,45
1597977145.0,221,18,42
1597977146.0,234,16,193
1597977147.0,229,9,113
1597977148.0,243,4,47
1597977149.0,245,5,153
1597977150.0,235,6,61
1597977151.0,246,17,65
1597977152.0,226,6,98
1597977153.0,242,10,21
1597977154.0,237,11,197
1597977155.0,229,5,111
1597977156.0,241,10,117
1597977157.0,227,19,48
1597977158.0,237,0,13
1597977159.0,240,9,98
1597977160.0,312,18,127
1597977161.0,318,6,82
1597977162.0,341,6,91
1597977163.0,330,17,162
1597977164.0,331,11,154
1597977165.0,337,12,153
1597977166.0,313,3,186
1597977167.0,331,18,184
1597977168.0,338,16,91
1597977169.0,328,11,198
1597977170.0,336,8,160
1597977171.0,335,6,172
1597977172.0,330,18,11
1597977173.0,337,15,155
1597977174.0,321,0,95
1597977175.0,317,2,124
1597977176.0,334,16,155
1597977177.0,320,0,47
1597977178.0,320,16,61
1597977179.0,325,11,155
1597977180.0,259,16,44
1597977181.0,265,12,155
1597977182.0,259,1,52
1597977183.0,263,7,94
1597977184.0,283,10,26
1597977185.0,273,16,29
1597977186.0,283,15,188
1597977187.0,287,19,64
1597977188.0,267,10,124
1597977189.0,278,8,22
1597977190.0,262,12,50
1597977191.0,275,5,198
1597977192.0,266,18,96
1597977193.0,265,14,102
1597977194.0,271,10,118
1597977195.0,268,19,171
1597977196.0,280,19,63
1597977197.0,274,14,92
1597977198.0,270,10,21
1597977199.0,265,3,132
1597977200.0,178,1,50
1597977201.0,182,14,183
1597977202.0,185,12,133
1597977203.0,206,18,194
1597977204.0,206,6,196
1597977205.0,182,12,186
1597977206.0,182,5,98
1597977207.0,179,4,131
1597977208.0,205,19,93
1597977209.0,190,18,151
1597977210.0,198,13,92
1597977211.0,201,10,196
1597977212.0,186,14,58
1597977213.0,181,1,12
1597977214.0,184,18,156
1597977215.0,178,12,84
1597977216.0,181,16,195
1597977217.0,203,2,126
1597977218.0,179,9,128
1597977219.0,179,12,141
1597977220.0,479,13,193
1597977221.0,486,3,47
1597977222.0,486,12,162
1597977223.0,504,6,119
1597977224.0,508,8,172
1597977225.0,501,4,128
1597977226.0,491,9,142
1597977227.0,488,11,43
1597977228.0,504,16,140
1597977229.0,489,6,26
1597977230.0,485,10,112
1597977231.0,488,14,13
1597977232.0,484,5,110
1597977233.0,486,5,106
1597977234.0,498,3,88
1597977235.0,493,10,85
1597977236.0,493,15,125
1597977237.0,487,0,56
1597977238.0,502,7,178
1597977239.0,480,13,30
1597977240.0,180,11,66
1597977241.0,207,13,148
1597977242.0,193,15,105
1597977243.0,192,4,155
1597977244.0,200,16,24
1597977245.0,186,9,192
1597977246.0,188,16,147
1597977247.0,197,3,68
1597977248.0,180,17,38
1597977249.0,205,12,139
1597977250.0,182,9,194
1597977251.0,188,4,66
1597977252.0,192,19,194
1597977253.0,204,18,166
1597977254.0,183,18,81
1597977255.0,192,11,192
1597977256.0,208,13,40
1597977257.0,197,13,6
