time,x,y,z
1597996025.0,186,10,39
1597996026.0,191,3,196
1597996027.0,190,6,171
1597996028.0,170,0,116
1597996029.0,174,0,83
1597996030.0,184,8,120
1597996031.0,178,2,32
1597996032.0,186,16,29
1597996033.0,193,12,28
1597996034.0,174,12,28
1597996035.0,194,5,76
1597996036.0,194,11,182
1597996037.0,184,18,1
1597996038.0,174,6,24
1597996039.0,167,15,152
1597996040.0,188,6,5
1597996041.0,184,11,29
1597996042.0,531,16,7
1597996043.0,546,9,79
1597996044.0,536,13,80
1597996045.0,552,0,144
1597996046.0,550,3,18
1597996047.0,543,2,128
1597996048.0,547,4,176
1597996049.0,539,19,15
1597996050.0,554,6,127
1597996051.0,551,8,26
1597996052.0,540,15,97
1597996053.0,547,11,150
1597996054.0,531,0,113
1597996055.0,549,7,108
1597996056.0,556,19,8
1597996057.0,538,4,126
1597996058.0,539,3,146
1597996059.0,545,5,117
1597996060.0,556,13,86
1597996061.0,540,2,191
1597996062.0,494,13,199
1597996063.0,510,5,145
1597996064.0,513,14,62
1597996065.0,523,6,51
1597996066.0,503,8,13
1597996067.0,516,1,131
1597996068.0,517,18,104
1597996069.0,504,4,136
1597996070.0,521,11,103
1597996071.0,495,17,146
1597996072.0,515,1,20
1597996073.0,510,13,6
1597996074.0,518,8,99
1597996075.0,515,17,84
1597996076.0,503,6,98
1597996077.0,507,6,25
1597996078.0,521,7,149
1597996079.0,506,16,191
1597996080.0,519,10,23
1597996081.0,515,16,60
1597996082.0,106,17,42
1597996083.0,106,15,118
1597996084.0,131,15,176
1597996085.0,128,7,61
1597996086.0,106,4,57
1597996087.0,115,19,38
1597996088.0,122,0,58
1597996089.0,114,11,48
1597996090.0,132,15,68
1597996091.0,109,19,33
1597996092.0,117,11,12
1597996093.0,120,16,161
1597996094.0,128,13,53
1597996095.0,106,9,68
1597996096.0,129,2,180
1597996097.0,127,14,136
1597996098.0,123,0,73
1597996099.0,112,2,171
1597996100.0,132,9,198
1597996101.0,116,2,158
1597996102.0,253,19,114
1597996103.0,269,5,178
1597996104.0,273,19,22
1597996105.0,257,19,149
1597996106.0,276,7,31
1597996107.0,269,9,159
1597996108.0,279,10,22
1597996109.0,266,12,9
1597996110.0,256,10,137
1597996111.0,266,8,184
1597996112.0,278,17,61
1597996113.0,254,12,54
1597996114.0,270,12,121
1597996115.0,282,4,122
1597996116.0,269,2,175
1597996117.0,266,10,198
1597996118.0,258,7,45
1597996119.0,267,18,137
1597996120.0,265,15,7
1597996121.0,277,14,195
1597996122.0,23,12,39
1597996123.0,25,9,176
1597996124.0,33,0,155
1597996125.0,24,2,180
1597996126.0,37,0,123
1597996127.0,50,0,21
1597996128.0,43,1,81
1597996129.0,52,17,174
1597996130.0,36,12,183
1597996131.0,42,11,95
1597996132.0,28,4,182
1597996133.0,50,5,169
1597996134.0,25,3,90
1597996135.0,43,2,128
1597996136.0,40,13,32
1597996137.0,23,12,79
1597996138.0,51,4,67
1597996139.0,29,13,88
1597996140.0,41,0,96
1597996141.0,50,2,11
1597996142.0,291,16,113
1597996143.0,308,10,77
1597996144.0,319,2,188
1597996145.0,316,18,48
1597996146.0,314,18,175
1597996147.0,298,11,68
1597996148.0,317,7,138
1597996149.0,319,17,132
1597996150.0,311,4,157
1597996151.0,319,1,87
1597996152.0,294,17,67
1597996153.0,307,17,175
1597996154.0,320,11,97
1597996155.0,302,14,38
1597996156.0,319,8,194
1597996157.0,297,18,24
1597996158.0,302,14,184
1597996159.0,305,4,157
1597996160.0,320,7,155
1597996161.0,313,15,35
1597996162.0,204,18,54
1597996163.0,208,16,94
1597996164.0,230,14,111
1597996165.0,209,10,149
1597996166.0,223,10,92
1597996167.0,227,13,65
1597996168.0,230,2,73
1597996169.0,233,16,158
1597996170.0,207,17,161
1597996171.0,219,13,157
1597996172.0,222,17,144
1597996173.0,225,0,9
1597996174.0,228,17,6
1597996175.0,214,9,141
1597996176.0,214,9,38
1597996177.0,225,18,4
1597996178.0,214,11,38
1597996179.0,218,2,44
1597996180.0,208,12,62
1597996181.0,223,5,192
1597996182.0,255,12,120
1597996183.0,262,11,32
1597996184.0,271,18,147
1597996185.0,281,0,77
1597996186.0,283,18,13
1597996187.0,278,3,87
1597996188.0,261,5,60
1597996189.0,284,5,24
1597996190.0,267,7,184
1597996191.0,273,7,104
1597996192.0,269,2,83
1597996193.0,256,13,46
1597996194.0,283,14,23
1597996195.0,281,13,199
1597996196.0,263,4,115
1597996197.0,284,11,127
1597996198.0,260,2,156
1597996199.0,259,14,1
1597996200.0,259,2,72
1597996201.0,259,18,179
1597996202.0,635,2,161
1597996203.0,641,5,111
1597996204.0,651,4,24
1597996205.0,661,4,37
1597996206.0,663,4,6
1597996207.0,644,13,111
1597996208.0,646,3,195
1597996209.0,651,5,88
1597996210.0,651,0,87
1597996211.0,649,3,175
1597996212.0,639,17,63
1597996213.0,649,12,68
1597996214.0,664,4,82
1597996215.0,642,10,157
1597996216.0,647,8,179
1597996217.0,640,4,180
1597996218.0,643,5,129
1597996219.0,635,9,152
1597996220.0,638,11,17
1597996221.0,652,12,77
1597996222.0,657,18,130
1597996223.0,685,9,162
1597996224.0,682,6,68
1597996225.0,669,13,103
1597996226.0,672,11,199
1597996227.0,672,16,85
1597996228.0,666,19,2
1597996229.0,670,16,16
1597996230.0,679,14,96
1597996231.0,657,6,104
1597996232.0,671,2,11
1597996233.0,665,10,96
1597996234.0,658,1,70
1597996235.0,668,15,173
1597996236.0,659,15,139
1597996237.0,678,6,25
1597996238.0,664,3,72
1597996239.0,670,10,12
1597996240.0,665,9,58
1597996241.0,683,11,24
1597996242.0,96,10,10
1597996243.0,124,3,46
1597996244.0,104,5,1
1597996245.0,105,18,64
1597996246.0,125,3,32
1597996247.0,106,8,123
1597996248.0,121,8,97
1597996249.0,107,11,112
1597996250.0,122,19,30
1597996251.0,118,13,62
1597996252.0,98,19,197
1597996253.0,124,5,119
1597996254.0,98,9,25
1597996255.0,125,1,146
1597996256.0,98,17,131
1597996257.0,105,12,55
1597996258.0,109,10,52
1597996259.0,122,7,118
1597996260.0,118,13,101
1597996261.0,104,11,87
1597996262.0,264,15,148
1597996263.0,289,14,147
1597996264.0,281,10,132
1597996265.0,278,0,14
1597996266.0,289,10,144
1597996267.0,271,5,103
1597996268.0,274,11,194
1597996269.0,284,14,92
1597996270.0,272,14,95
1597996271.0,267,2,22
1597996272.0,266,13,154
1597996273.0,281,10,88
1597996274.0,282,15,22
1597996275.0,267,16,181
1597996276.0,281,15,147
1597996277.0,280,6,2
1597996278.0,277,6,81
1597996279.0,291,16,145
1597996280.0,282,0,63
1597996281.0,277,18,61
1597996282.0,31,11,83
1597996283.0,35,9,136
1597996284.0,52,18,182
1597996285.0,43,12,35
1597996286.0,33,9,53
1597996287.0,44,11,77
1597996288.0,58,2,49
1597996289.0,35,7,117
1597996290.0,57,6,60
1597996291.0,32,18,58
1597996292.0,47,8,156
1597996293.0,58,5,103
1597996294.0,32,7,76
1597996295.0,51,4,21
1597996296.0,43,14,186
1597996297.0,32,1,19
1597996298.0,39,16,51
1597996299.0,41,0,111
1597996300.0,60,10,9
1597996301.0,34,7,83
1597996302.0,359,15,111
1597996303.0,383,15,195
1597996304.0,378,11,105
1597996305.0,387,1,154
1597996306.0,375,11,133
1597996307.0,361,1,165
1597996308.0,364,5,107
1597996309.0,367,17,177
1597996310.0,366,9,180
1597996311.0,379,17,127
1597996312.0,384,13,145
1597996313.0,379,17,34
1597996314.0,370,19,12
1597996315.0,367,16,119
1597996316.0,386,5,40
1597996317.0,387,15,30
1597996318.0,365,0,16
1597996319.0,359,5,135
1597996320.0,383,1,144
1597996321.0,360,17,147
1597996322.0,50,1,198
1597996323.0,61,7,9
1597996324.0,58,11,76
1597996325.0,61,9,91
1597996326.0,76,16,113
1597996327.0,52,6,89
1597996328.0,54,16,139
1597996329.0,66,14,67
1597996330.0,77,11,77
1597996331.0,67,2,24
1597996332.0,51,17,168
1597996333.0,65,19,166
1597996334.0,52,14,162
1597996335.0,78,4,30
1597996336.0,54,4,42
1597996337.0,70,19,196
1597996338.0,60,19,69
1597996339.0,78,0,20
1597996340.0,53,11,191
1597996341.0,62,4,158
1597996342.0,371,16,97
1597996343.0,398,13,43
1597996344.0,376,17,42
1597996345.0,397,9,169
1597996346.0,373,2,127
1597996347.0,379,15,171
1597996348.0,397,15,3
1597996349.0,378,2,43
1597996350.0,393,10,23
1597996351.0,380,2,44
1597996352.0,388,5,119
1597996353.0,384,1,171
1597996354.0,377,8,80
1597996355.0,374,11,20
1597996356.0,399,4,129
1597996357.0,397,9,175
1597996358.0,372,5,166
1597996359.0,399,7,192
1597996360.0,372,10,120
1597996361.0,378,9,116
1597996362.0,227,4,180
1597996363.0,251,9,94
1597996364.0,246,5,138
1597996365.0,256,12,67
1597996366.0,254,7,6
1597996367.0,252,13,90
1597996368.0,250,9,69
1597996369.0,243,9,32
1597996370.0,228,9,35
1597996371.0,239,18,34
1597996372.0,256,17,35
1597996373.0,233,12,44
1597996374.0,242,0,38
1597996375.0,235,4,168
1597996376.0,249,3,65
1597996377.0,248,15,91
1597996378.0,235,16,8
1597996379.0,233,8,103
1597996380.0,252,11,8
1597996381.0,236,1,13
1597996382.0,147,12,22
1597996383.0,175,11,121
1597996384.0,152,19,157
1597996385.0,162,11,149
1597996386.0,163,0,158
1597996387.0,174,19,134
1597996388.0,153,14,185
1597996389.0,148,10,56
1597996390.0,152,15,62
1597996391.0,170,9,109
1597996392.0,148,0,27
1597996393.0,171,16,114
1597996394.0,170,3,95
1597996395.0,167,2,64
1597996396.0,156,11,21
1597996397.0,169,5,168
1597996398.0,154,8,80
1597996399.0,147,7,71
1597996400.0,163,11,176
1597996401.0,172,6,121
1597996402.0,408,13,137
1597996403.0,430,10,31
1597996404.0,419,10,70
1597996405.0,434,3,167
1597996406.0,414,1,127
1597996407.0,415,4,159
1597996408.0,431,8,160
1597996409.0,428,6,127
1597996410.0,435,13,36
1597996411.0,433,7,68
1597996412.0,430,12,75
1597996413.0,420,10,197
1597996414.0,434,5,192
1597996415.0,408,14,170
1597996416.0,431,2,51
1597996417.0,408,17,1
1597996418.0,424,4,159
1597996419.0,410,6,91
1597996420.0,423,6,17
1597996421.0,414,5,136
1597996422.0,519,8,49
1597996423.0,527,17,62
1597996424.0,522,12,174
1597996425.0,548,16,30
1597996426.0,546,16,89
1597996427.0,535,7,83
1597996428.0,520,11,162
1597996429.0,522,19,42
1597996430.0,520,7,110
1597996431.0,542,4,120
1597996432.0,533,4,9
1597996433.0,534,2,13
1597996434.0,526,17,45
1597996435.0,539,7,102
1597996436.0,528,16,45
1597996437.0,538,10,46
1597996438.0,544,13,123
1597996439.0,545,16,190
1597996440.0,527,1,189
1597996441.0,546,0,163
1597996442.0,506,16,167
1597996443.0,527,7,100
1597996444.0,509,2,142
1597996445.0,529,6,134
1597996446.0,521,2,173
1597996447.0,528,12,27
1597996448.0,531,1,0
1597996449.0,515,14,81
1597996450.0,524,14,178
1597996451.0,520,17,75
1597996452.0,527,7,45
1597996453.0,509,7,101
1597996454.0,515,12,143
1597996455.0,533,1,71
1597996456.0,514,0,1
1597996457.0,534,3,143
1597996458.0,506,3,170
1597996459.0,533,19,64
1597996460.0,515,6,12
1597996461.0,529,15,47
1597996462.0,108,8,176
1597996463.0,109,1,8
1597996464.0,108,6,78
1597996465.0,115,12,46
1597996466.0,112,8,118
1597996467.0,134,18,178
1597996468.0,130,5,199
1597996469.0,137,6,191
1597996470.0,111,15,198
1597996471.0,119,9,132
1597996472.0,109,2,53
1597996473.0,127,1,153
1597996474.0,118,2,170
1597996475.0,129,17,96
1597996476.0,121,9,147
1597996477.0,114,5,62
1597996478.0,121,2,159
1597996479.0,122,15,152
1597996480.0,136,5,43
1597996481.0,132,12,97
1597996482.0,469,4,25
1597996483.0,474,18,119
1597996484.0,494,13,129
1597996485.0,483,9,147
1597996486.0,469,2,129
1597996487.0,471,14,163
1597996488.0,487,5,17
1597996489.0,483,3,175
1597996490.0,475,9,136
1597996491.0,489,9,101
1597996492.0,484,3,31
1597996493.0,498,11,168
1597996494.0,476,15,18
1597996495.0,480,9,147
1597996496.0,489,18,28
1597996497.0,498,14,91
1597996498.0,478,9,163
1597996499.0,483,0,56
1597996500.0,485,19,77
1597996501.0,469,13,155
1597996502.0,46,9,162
1597996503.0,62,11,184
1597996504.0,67,17,73
1597996505.0,59,6,82
1597996506.0,72,4,102
1597996507.0,65,7,62
1597996508.0,68,14,164
1597996509.0,60,0,184
1597996510.0,69,9,31
1597996511.0,68,3,74
1597996512.0,55,8,156
1597996513.0,56,18,84
1597996514.0,59,3,12
1597996515.0,47,3,153
1597996516.0,54,16,19
1597996517.0,64,4,60
1597996518.0,59,11,8
1597996519.0,52,6,32
1597996520.0,62,0,9
1597996521.0,68,7,75
1597996522.0,161,6,85
1597996523.0,165,0,130
1597996524.0,178,13,52
1597996525.0,171,7,107
1597996526.0,167,4,3
1597996527.0,167,12,58
1597996528.0,189,6,148
1597996529.0,174,2,152
1597996530.0,187,3,61
1597996531.0,188,17,73
1597996532.0,186,7,7
1597996533.0,171,0,39
1597996534.0,188,18,133
1597996535.0,186,11,157
1597996536.0,175,1,15
1597996537.0,169,17,173
1597996538.0,179,12,41
1597996539.0,161,11,193
1597996540.0,161,12,184
1597996541.0,161,14,186
1597996542.0,649,12,142
1597996543.0,675,8,87
1597996544.0,675,9,186
1597996545.0,653,15,26
1597996546.0,663,4,3
1597996547.0,673,17,104
1597996548.0,676,4,49
1597996549.0,650,17,146
1597996550.0,672,1,98
1597996551.0,658,14,137
1597996552.0,664,9,92
1597996553.0,654,3,55
1597996554.0,654,14,169
1597996555.0,677,6,43
1597996556.0,671,6,84
1597996557.0,672,13,24
1597996558.0,676,9,134
1597996559.0,663,13,93
1597996560.0,661,8,139
1597996561.0,660,0,13
1597996562.0,240,17,27
1597996563.0,267,14,34
1597996564.0,247,19,15
1597996565.0,266,17,45
1597996566.0,250,17,65
1597996567.0,248,3,2
1597996568.0,255,14,166
1597996569.0,248,17,150
1597996570.0,268,19,62
1597996571.0,250,19,20
1597996572.0,256,2,151
1597996573.0,243,2,1
1597996574.0,252,17,158
1597996575.0,251,16,194
1597996576.0,263,8,40
1597996577.0,266,10,130
1597996578.0,266,5,98
1597996579.0,246,15,50
1597996580.0,264,18,82
1597996581.0,268,13,6
1597996582.0,6,6,180
1597996583.0,26,1,69
1597996584.0,31,6,10
1597996585.0,18,14,77
1597996586.0,26,12,198
1597996587.0,14,13,54
1597996588.0,29,11,175
1597996589.0,21,9,129
1597996590.0,34,18,109
1597996591.0,19,2,3
1597996592.0,11,8,127
1597996593.0,18,1,133
1597996594.0,16,12,135
1597996595.0,7,9,188
1597996596.0,27,15,1
1597996597.0,11,11,83
1597996598.0,30,0,119
1597996599.0,35,1,196
1597996600.0,12,8,67
1597996601.0,6,12,144
1597996602.0,511,14,75
1597996603.0,525,15,190
1597996604.0,540,3,43
1597996605.0,516,19,26
1597996606.0,533,14,142
1597996607.0,515,5,99
1597996608.0,527,19,131
1597996609.0,537,6,148
1597996610.0,514,9,183
1597996611.0,524,14,15
1597996612.0,540,4,109
1597996613.0,515,19,168
1597996614.0,527,8,103
1597996615.0,539,2,149
1597996616.0,533,7,90
1597996617.0,539,3,184
1597996618.0,513,12,98
1597996619.0,527,15,104
1597996620.0,522,10,117
1597996621.0,530,12,123
1597996622.0,622,0,38
1597996623.0,641,13,159
1597996624.0,637,14,131
1597996625.0,644,12,199
1597996626.0,640,18,81
1597996627.0,625,17,50
1597996628.0,631,12,157
1597996629.0,648,5,18
1597996630.0,633,17,90
1597996631.0,638,9,174
1597996632.0,629,8,81
1597996633.0,626,13,57
1597996634.0,642,18,99
1597996635.0,628,18,108
1597996636.0,648,15,5
1597996637.0,626,12,189
1597996638.0,645,0,89
1597996639.0,638,18,54
1597996640.0,626,9,61
1597996641.0,644,2,147
1597996642.0,597,15,121
1597996643.0,621,18,25
1597996644.0,609,16,90
1597996645.0,625,6,163
1597996646.0,599,19,26
1597996647.0,604,5,92
1597996648.0,618,15,42
1597996649.0,611,0,89
1597996650.0,607,0,13
1597996651.0,624,15,134
1597996652.0,617,1,5
1597996653.0,619,16,89
1597996654.0,615,13,1
1597996655.0,603,0,16
1597996656.0,620,19,173
1597996657.0,617,9,117
1597996658.0,625,19,4
1597996659.0,597,12,81
1597996660.0,611,14,39
1597996661.0,608,4,182
1597996662.0,424,19,78
1597996663.0,433,9,5
1597996664.0,424,19,28
1597996665.0,425,11,170
1597996666.0,425,7,192
1597996667.0,430,7,25
1597996668.0,437,15,135
1597996669.0,435,15,63
1597996670.0,433,16,117
1597996671.0,444,9,153
1597996672.0,449,5,162
1597996673.0,432,10,136
1597996674.0,441,10,191
1597996675.0,450,6,5
1597996676.0,435,0,57
1597996677.0,451,16,59
1597996678.0,442,18,121
1597996679.0,445,14,109
1597996680.0,453,2,14
1597996681.0,424,17,4
1597996682.0,416,19,63
1597996683.0,433,1,191
1597996684.0,421,4,47
1597996685.0,437,8,33
1597996686.0,441,2,60
1597996687.0,433,6,40
1597996688.0,433,13,44
1597996689.0,435,1,65
1597996690.0,443,14,148
1597996691.0,442,19,8
1597996692.0,433,15,86
1597996693.0,444,6,119
1597996694.0,440,0,13
1597996695.0,444,17,130
1597996696.0,429,13,59
1597996697.0,441,16,2
1597996698.0,437,18,36
1597996699.0,421,14,176
1597996700.0,432,4,117
1597996701.0,436,13,34
1597996702.0,431,19,98
1597996703.0,440,5,73
1597996704.0,450,5,91
1597996705.0,442,10,135
1597996706.0,452,9,186
1597996707.0,444,6,133
1597996708.0,434,8,51
1597996709.0,459,16,32
1597996710.0,454,6,121
1597996711.0,439,1,66
1597996712.0,450,7,91
1597996713.0,459,6,133
1597996714.0,445,19,149
1597996715.0,456,14,194
1597996716.0,457,15,22
1597996717.0,432,11,75
1597996718.0,439,12,121
1597996719.0,432,8,73
1597996720.0,433,10,122
1597996721.0,442,2,185
1597996722.0,195,8,189
1597996723.0,206,7,8
1597996724.0,204,0,193
1597996725.0,215,18,197
1597996726.0,206,10,31
1597996727.0,204,8,144
1597996728.0,222,1,183
1597996729.0,216,8,23
1597996730.0,205,2,163
1597996731.0,200,1,167
1597996732.0,220,0,100
1597996733.0,211,5,119
1597996734.0,216,14,148
1597996735.0,215,3,73
1597996736.0,214,12,61
1597996737.0,207,15,97
1597996738.0,221,13,152
1597996739.0,199,7,36
1597996740.0,207,9,126
1597996741.0,214,18,2
1597996742.0,325,17,120
1597996743.0,343,10,91
1597996744.0,338,6,50
1597996745.0,332,4,2
1597996746.0,335,9,4
1597996747.0,346,9,145
1597996748.0,342,2,187
1597996749.0,328,16,93
1597996750.0,339,6,44
1597996751.0,325,16,151
1597996752.0,347,11,33
1597996753.0,334,6,135
1597996754.0,326,11,194
1597996755.0,332,14,123
1597996756.0,351,14,133
1597996757.0,334,14,56
1597996758.0,343,11,97
1597996759.0,346,13,21
1597996760.0,338,17,44
1597996761.0,332,15,10
1597996762.0,600,19,39
1597996763.0,611,17,14
1597996764.0,615,19,39
1597996765.0,621,3,27
1597996766.0,610,9,164
1597996767.0,619,5,37
1597996768.0,626,15,137
1597996769.0,626,13,84
1597996770.0,615,5,184
1597996771.0,604,11,44
1597996772.0,625,19,190
1597996773.0,626,16,104
1597996774.0,618,17,20
1597996775.0,610,8,29
1597996776.0,609,19,161
1597996777.0,612,19,43
1597996778.0,626,2,107
1597996779.0,621,1,195
1597996780.0,619,10,37
1597996781.0,600,14,9
1597996782.0,254,19,9
1597996783.0,258,8,177
1597996784.0,261,4,164
1597996785.0,265,5,86
1597996786.0,271,16,44
1597996787.0,261,5,146
1597996788.0,256,17,24
1597996789.0,273,3,113
1597996790.0,270,19,75
1597996791.0,254,0,4
1597996792.0,259,17,150
1597996793.0,265,16,60
1597996794.0,262,2,189
1597996795.0,279,11,31
1597996796.0,276,1,71
1597996797.0,283,19,80
1597996798.0,278,19,8
1597996799.0,256,18,166
1597996800.0,265,13,175
1597996801.0,254,8,86
1597996802.0,310,14,65
1597996803.0,338,10,91
1597996804.0,312,14,103
1597996805.0,331,0,27
1597996806.0,316,9,31
1597996807.0,327,15,151
1597996808.0,334,13,37
1597996809.0,311,6,32
1597996810.0,311,13,28
1597996811.0,334,9,157
1597996812.0,331,2,111
1597996813.0,317,19,136
1597996814.0,337,8,119
1597996815.0,311,19,37
1597996816.0,327,14,36
1597996817.0,333,17,167
1597996818.0,310,6,100
1597996819.0,313,9,139
1597996820.0,332,17,54
1597996821.0,330,19,117
1597996822.0,185,10,59
1597996823.0,197,4,130
1597996824.0,190,12,148
1597996825.0,193,1,49
1597996826.0,201,3,183
1597996827.0,207,0,168
1597996828.0,212,17,153
1597996829.0,190,15,177
1597996830.0,198,15,145
1597996831.0,205,5,124
1597996832.0,198,8,9
1597996833.0,188,8,95
1597996834.0,196,3,163
1597996835.0,210,9,63
1597996836.0,193,15,21
1597996837.0,197,8,183
1597996838.0,208,18,24
1597996839.0,203,4,108
1597996840.0,188,15,141
1597996841.0,191,4,172
1597996842.0,109,13,41
1597996843.0,129,15,65
1597996844.0,136,19,55
1597996845.0,109,7,163
1597996846.0,136,1,73
1597996847.0,136,8,173
1597996848.0,121,13,107
1597996849.0,118,13,162
1597996850.0,138,4,119
1597996851.0,137,11,12
1597996852.0,122,4,47
1597996853.0,133,16,152
1597996854.0,118,11,143
1597996855.0,119,8,19
1597996856.0,115,19,151
1597996857.0,129,11,142
1597996858.0,132,5,63
1597996859.0,131,4,198
1597996860.0,131,8,145
1597996861.0,124,7,11
1597996862.0,515,14,131
1597996863.0,539,14,34
1597996864.0,518,0,92
1597996865.0,534,15,28
1597996866.0,531,5,169
1597996867.0,521,16,0
1597996868.0,518,11,194
1597996869.0,539,1,139
1597996870.0,537,12,121
1597996871.0,543,7,144
1597996872.0,544,9,132
1597996873.0,533,2,30
1597996874.0,519,2,177
1597996875.0,525,0,191
1597996876.0,519,11,124
1597996877.0,535,10,3
1597996878.0,519,10,67
1597996879.0,539,13,199
1597996880.0,541,1,47
1597996881.0,540,12,63
1597996882.0,308,6,27
1597996883.0,331,12,147
1597996884.0,318,6,90
1597996885.0,315,9,91
1597996886.0,318,15,44
1597996887.0,322,11,99
1597996888.0,312,5,117
1597996889.0,315,2,152
1597996890.0,336,19,22
1597996891.0,326,12,159
1597996892.0,333,17,139
1597996893.0,310,15,135
1597996894.0,329,0,145
1597996895.0,328,19,119
1597996896.0,308,2,187
1597996897.0,335,7,97
1597996898.0,335,13,95
1597996899.0,314,10,147
1597996900.0,325,14,12
1597996901.0,336,8,100
1597996902.0,344,13,153
1597996903.0,359,17,143
1597996904.0,349,17,74
1597996905.0,355,4,120
1597996906.0,351,7,127
1597996907.0,368,10,108
1597996908.0,370,4,147
1597996909.0,350,6,78
1597996910.0,370,13,161
1597996911.0,364,10,171
1597996912.0,354,7,46
1597996913.0,369,3,62
1597996914.0,371,10,131
1597996915.0,357,15,77
1597996916.0,358,12,0
1597996917.0,368,0,99
1597996918.0,346,6,178
1597996919.0,347,17,91
1597996920.0,352,5,77
1597996921.0,358,3,154
1597996922.0,209,6,140
1597996923.0,212,3,35
1597996924.0,220,4,50
1597996925.0,226,1,78
1597996926.0,214,1,180
1597996927.0,229,17,198
1597996928.0,218,15,103
1597996929.0,234,15,36
1597996930.0,222,14,112
1597996931.0,233,2,53
1597996932.0,227,7,99
1597996933.0,236,16,29
1597996934.0,216,5,153
1597996935.0,213,8,146
1597996936.0,209,6,82
1597996937.0,235,8,138
1597996938.0,233,10,0
1597996939.0,215,2,1
1597996940.0,233,2,130
1597996941.0,220,2,66
1597996942.0,196,18,91
1597996943.0,200,0,108
1597996944.0,213,16,181
1597996945.0,209,8,198
1597996946.0,222,10,190
1597996947.0,214,17,7
1597996948.0,200,7,44
1597996949.0,220,7,186
1597996950.0,214,3,186
1597996951.0,220,11,142
1597996952.0,199,15,8
1597996953.0,216,2,137
1597996954.0,214,3,156
1597996955.0,203,1,102
1597996956.0,199,7,43
1597996957.0,209,13,110
1597996958.0,218,2,79
1597996959.0,204,17,32
1597996960.0,196,9,90
1597996961.0,196,15,168
1597996962.0,373,10,45
1597996963.0,401,19,123
1597996964.0,383,16,60
1597996965.0,398,19,36
1597996966.0,386,4,110
1597996967.0,384,7,101
1597996968.0,379,0,28
1597996969.0,397,19,49
1597996970.0,389,12,127
1597996971.0,400,1,29
1597996972.0,377,7,117
1597996973.0,392,18,85
1597996974.0,390,15,126
1597996975.0,378,15,159
1597996976.0,380,5,33
1597996977.0,389,14,60
1597996978.0,385,18,132
1597996979.0,376,19,192
1597996980.0,392,14,113
1597996981.0,385,1,15
1597996982.0,486,8,101
1597996983.0,494,2,3
1597996984.0,495,4,164
1597996985.0,488,16,122
1597996986.0,492,17,108
1597996987.0,501,12,110
1597996988.0,508,4,18
1597996989.0,491,9,63
1597996990.0,506,16,19
1597996991.0,509,15,115
1597996992.0,503,6,73
1597996993.0,489,17,130
1597996994.0,514,11,118
1597996995.0,487,8,20
1597996996.0,488,7,77
1597996997.0,499,19,198
1597996998.0,497,7,163
1597996999.0,495,5,72
1597997000.0,515,14,91
1597997001.0,508,14,17
1597997002.0,424,13,119
1597997003.0,430,18,145
1597997004.0,448,4,100
1597997005.0,447,13,142
1597997006.0,451,7,185
1597997007.0,428,17,25
1597997008.0,438,17,147
1597997009.0,434,5,129
1597997010.0,428,11,22
1597997011.0,440,12,163
1597997012.0,425,5,143
1597997013.0,452,4,149
1597997014.0,441,11,181
1597997015.0,435,6,66
1597997016.0,453,16,50
1597997017.0,441,14,119
1597997018.0,442,1,3
1597997019.0,440,2,126
1597997020.0,431,3,145
1597997021.0,444,8,190
1597997022.0,127,0,48
1597997023.0,140,6,121
1597997024.0,143,13,146
1597997025.0,135,4,48
1597997026.0,148,18,142
1597997027.0,144,10,111
1597997028.0,137,19,154
1597997029.0,140,7,41
1597997030.0,155,16,53
1597997031.0,127,18,96
1597997032.0,135,0,162
1597997033.0,141,15,199
1597997034.0,141,9,165
1597997035.0,155,12,150
1597997036.0,134,0,174
1597997037.0,138,1,19
1597997038.0,156,16,195
1597997039.0,131,13,26
1597997040.0,151,8,148
1597997041.0,128,4,178
1597997042.0,287,16,80
1597997043.0,291,18,1
1597997044.0,305,14,180
1597997045.0,308,0,160
1597997046.0,312,1,178
1597997047.0,306,18,41
1597997048.0,315,12,53
1597997049.0,294,7,135
1597997050.0,291,13,155
1597997051.0,294,7,16
1597997052.0,306,19,47
1597997053.0,293,11,87
1597997054.0,287,18,75
1597997055.0,290,12,196
1597997056.0,307,13,110
1597997057.0,291,16,156
1597997058.0,304,1,161
1597997059.0,295,0,172
1597997060.0,291,5,14
1597997061.0,299,14,71
1597997062.0,531,19,23
1597997063.0,555,3,91
1597997064.0,549,11,90
1597997065.0,535,17,170
1597997066.0,549,15,198
1597997067.0,550,4,12
1597997068.0,537,13,146
1597997069.0,555,13,18
1597997070.0,544,3,104
1597997071.0,550,3,23
1597997072.0,539,11,110
1597997073.0,549,18,120
1597997074.0,552,17,146
1597997075.0,554,4,63
1597997076.0,560,14,110
1597997077.0,559,19,180
1597997078.0,552,1,59
1597997079.0,555,9,91
1597997080.0,553,18,116
1597997081.0,546,4,36
1597997082.0,656,8,163
1597997083.0,672,4,189
1597997084.0,660,13,32
1597997085.0,666,18,57
1597997086.0,658,11,102
1597997087.0,677,3,105
1597997088.0,661,15,61
1597997089.0,677,14,68
1597997090.0,668,13,143
1597997091.0,657,6,137
1597997092.0,671,7,45
1597997093.0,658,0,149
1597997094.0,670,18,163
1597997095.0,663,19,10
1597997096.0,675,11,194
1597997097.0,663,11,14
1597997098.0,675,18,89
1597997099.0,676,4,27
1597997100.0,679,1,195
